,Business,Frugal Spender,Medium Spender,Medium High Spender,High Spender
0,0.30059747382706853,0.0,0.6994025261729315,0.0,0.0
1,0.5319369944351864,0.0,0.0,0.46806300556481356,0.0
2,0.0,0.7623447322089028,0.23765526779109725,0.0,0.0
3,0.7176177033940971,0.0,0.0,0.09045977681076946,0.19192251979513333
4,0.09381495231634955,0.0,0.0,0.9061850476836504,0.0
5,0.43253548812669823,0.0,0.0,0.29538218260312776,0.272082329270174
6,0.5742210530540959,0.0,0.0,0.4257789469459041,0.0
7,0.31816742479328075,0.0,0.0,0.6818325752067191,0.0
8,0.5892781604840024,0.0,0.0,0.2972910852362192,0.11343075427977818
9,0.6310454040317139,0.0,0.0,0.3689545959682861,0.0
10,0.6176265625327184,0.0,0.0,0.0,0.38237343746728164
11,0.7654584307121474,0.0,0.0,0.10415630029391196,0.13038526899394076
12,0.534878881945734,0.0,0.09760608826761952,0.3675150297866465,0.0
13,0.4593630045320189,0.0,0.0,0.0,0.5406369954679812
14,0.5425825141863629,0.0,0.0,0.45741748581363695,0.0
15,0.0,0.07334515009256595,0.1562647337403771,0.770390116167057,0.0
16,0.2424942691282509,0.0,0.0,0.0,0.757505730871749
17,0.4793143922253637,0.0,0.0,0.5206856077746362,0.0
18,0.0,0.0,0.0,1.0,0.0
19,0.3577573556879482,0.0,0.0,0.6422426443120517,0.0
20,0.7874436122967039,0.0,0.0,0.212556387703296,0.0
21,0.46640467112833744,0.0,0.0,0.0,0.5335953288716626
22,0.2349960238323878,0.0,0.5300417313631202,0.2349622448044921,0.0
23,0.39202603164317107,0.0,0.10063488921431202,0.507339079142517,0.0
24,0.22066614780859614,0.4341488614606576,0.34518499073074627,0.0,0.0
25,0.5076824784186372,0.0,0.0,0.4923175215813627,0.0
26,0.2729688149641565,0.0,0.0,0.7270311850358435,0.0
27,0.39750571714141186,0.0,0.0,0.6024942828585881,0.0
28,0.5534418982670049,0.0,0.0,0.44655810173299504,0.0
29,0.08668934433229544,0.0,0.0,0.9133106556677046,0.0
30,0.40883830309778857,0.0,0.0,0.5911616969022114,0.0
31,0.0,0.8229389183513942,0.17706108164860587,0.0,0.0
32,0.5659344190579838,0.0,0.0,0.35838808630867525,0.07567749463334106
33,0.0,0.0,0.2654841998986909,0.734515800101309,0.0
34,0.71063357554059,0.0,0.0,0.0,0.2893664244594101
35,0.6052604781181169,0.0,0.0,0.3947395218818832,0.0
36,0.36818884310769256,0.0,0.0,0.5522825412088329,0.07952861568347455
37,0.270403354249299,0.0,0.0,0.413417136890681,0.31617950886002005
38,0.3943614082994618,0.0,0.0,0.0,0.605638591700538
39,0.6184653527670451,0.0,0.0,0.3815346472329548,0.0
40,0.11278671469444748,0.0,0.0,0.8872132853055525,0.0
41,0.4853502070437673,0.0,0.0,0.5146497929562327,0.0
42,0.6642791927071064,0.23978800104295533,0.0959328062499382,0.0,0.0
43,0.0,0.0,0.0,1.0,0.0
44,0.4795411770477014,0.0,0.0,0.5204588229522985,0.0
45,0.8063737534375364,0.0,0.0,0.19362624656246358,0.0
46,0.0,0.0,0.0,1.0,0.0
47,0.5545825308567641,0.0,0.0,0.44541746914323593,0.0
48,0.0,0.0,0.0,1.0,0.0
49,0.418697963238337,0.0,0.0,0.2967292293996952,0.28457280736196783
50,0.26508667013083304,0.0,0.35097148460485134,0.08855326004357107,0.2953885852207445
51,0.0,0.0,0.19038992309013655,0.8096100769098634,0.0
52,0.2500780217475347,0.0,0.0,0.5684895495892638,0.18143242866320147
53,0.43652747845292844,0.0,0.0,0.5634725215470716,0.0
54,0.47863381458339155,0.0,0.0,0.5213661854166083,0.0
55,0.0,0.0804802793607054,0.4888040140232099,0.43071570661608466,0.0
56,0.2736827489555983,0.0,0.0,0.7263172510444017,0.0
57,0.3147661410929332,0.4249176453633943,0.2603162135436725,0.0,0.0
58,0.3889610749406639,0.0,0.5229258308984402,0.08811309416089595,0.0
59,0.0,0.0,0.0,1.0,0.0
60,0.3968179175841626,0.0,0.0,0.08997126824241264,0.5132108141734248
61,0.0,0.0,0.0,1.0,0.0
62,0.5351766800553487,0.0,0.09913925132656569,0.0,0.3656840686180857
63,0.29085779031478054,0.0,0.0,0.6197836536763213,0.08935855600889814
64,0.49209539020358845,0.0,0.0,0.5079046097964116,0.0
65,0.33834758223897077,0.0,0.0,0.5502005820403522,0.1114518357206772
66,0.5014742267668629,0.0,0.0,0.49852577323313707,0.0
67,0.4976760042631647,0.0,0.0,0.4070177183755243,0.09530627736131099
68,0.31716329313980135,0.0,0.0,0.6828367068601987,0.0
69,0.0,0.0,0.4726629250236903,0.5273370749763097,0.0
70,0.0,0.0,0.0,1.0,0.0
71,0.6745885807035811,0.0,0.0,0.3254114192964188,0.0
72,0.0,0.8393818516524487,0.1606181483475513,0.0,0.0
73,0.26863280976098014,0.0,0.0,0.0,0.7313671902390197
74,0.0,0.0,0.0,1.0,0.0
75,0.5146400533609893,0.18159197932469642,0.21216528981185195,0.09160267750246226,0.0
76,0.7215278657673072,0.0,0.0,0.2784721342326927,0.0
77,0.5935786449554588,0.0,0.0,0.40642135504454124,0.0
78,0.63616438746222,0.0,0.0,0.36383561253777996,0.0
79,0.37016378779928755,0.0,0.0,0.6298362122007124,0.0
80,0.35919981421558494,0.0,0.0,0.6408001857844151,0.0
81,0.2799592464901195,0.3137482812774337,0.40629247223244686,0.0,0.0
82,0.4016019413745374,0.11623025168968747,0.29655870007886864,0.18560910685690651,0.0
83,0.2567710384786678,0.07745403681656256,0.5706437531059023,0.09513117159886729,0.0
84,0.48265337946947406,0.0,0.0,0.40672217131239846,0.11062444921812764
85,0.0,0.0,0.0,1.0,0.0
86,0.0,0.0,0.0,1.0,0.0
87,0.476571763045795,0.0,0.0,0.4053596945501442,0.11806854240406085
88,0.3771126433718087,0.0,0.0,0.6228873566281913,0.0
89,0.4283619368970904,0.0,0.0,0.5716380631029097,0.0
90,0.7179821321954185,0.0,0.0,0.28201786780458143,0.0
91,0.0,0.0,0.0,1.0,0.0
92,0.6797308292394991,0.0,0.0,0.3202691707605009,0.0
93,0.0,0.4499435647605017,0.4600334096182662,0.0900230256212321,0.0
94,0.6152623056418033,0.0,0.1828201328284532,0.09397113866394878,0.10794642286579471
95,0.5374396191069957,0.0,0.0,0.2320644543455564,0.23049592654744783
96,0.6334930353889398,0.0,0.0,0.0,0.36650696461106014
97,0.3668809759898113,0.0,0.0,0.551964538446952,0.08115448556323666
98,0.49314470437716723,0.186556694474284,0.3202986011485489,0.0,0.0
99,0.670312835636453,0.0,0.0,0.25307450078365473,0.07661266357989224
100,0.0,0.0,0.0,1.0,0.0
101,0.33611528759451026,0.0,0.0,0.47168932771514904,0.1921953846903407
102,0.3902611166160933,0.0,0.0,0.6097388833839067,0.0
103,0.0,0.0,0.0,1.0,0.0
104,0.0,0.0,0.0,1.0,0.0
105,0.6644334501552557,0.1918724518608468,0.14369409798389748,0.0,0.0
106,0.5107444022412861,0.0,0.0,0.16613899910786178,0.3231165986508519
107,0.20871858406151175,0.0,0.0,0.37632018204825596,0.41496123389023226
108,0.25836852841656777,0.0,0.0,0.09949297202995214,0.6421384995534802
109,0.655656350021366,0.0,0.0,0.34434364997863404,0.0
110,0.5783039687309074,0.0,0.0,0.42169603126909255,0.0
111,0.44749249049285195,0.0,0.0,0.1821017107184917,0.3704057987886563
112,0.29291572130796917,0.0,0.0,0.0,0.7070842786920308
113,0.42895562086875894,0.0,0.0,0.5710443791312411,0.0
114,0.2783845550481158,0.15568132687678277,0.4447032327002701,0.12123088537483138,0.0
115,0.29368048203180275,0.0,0.0,0.7063195179681974,0.0
116,0.4905637201375692,0.0,0.0,0.5094362798624307,0.0
117,0.2706801444633654,0.0,0.0,0.4116716837002586,0.31764817183637606
118,0.7362885724763958,0.0,0.09605177708213221,0.08892480728133183,0.07873484316014027
119,0.5981433106506145,0.0,0.0,0.4018566893493855,0.0
120,0.28640548278032424,0.0,0.0,0.6394241770683033,0.07417034015137249
121,0.7082727304253856,0.0,0.0,0.0,0.29172726957461437
122,0.08004826860097909,0.7017658998880624,0.21818583151095858,0.0,0.0
123,0.26904917315648647,0.0,0.0,0.19634223586373734,0.5346085909797761
124,0.4952855426650396,0.0,0.0,0.4124200577960504,0.09229439953891008
125,0.43495396121703495,0.0,0.0,0.565046038782965,0.0
126,0.6043198814881032,0.0,0.0,0.11146746416153408,0.28421265435036264
127,0.22236194727697364,0.0,0.0,0.0,0.7776380527230263
128,0.45945533309169606,0.0,0.0,0.0,0.540544666908304
129,0.5436069693307244,0.0,0.1309802813961084,0.3254127492731672,0.0
130,0.49723476045960735,0.0,0.0,0.4114433649619081,0.09132187457848451
131,0.08837885906626886,0.0,0.0,0.8320745497057777,0.07954659122795348
132,0.5095186077489507,0.0,0.0,0.0,0.49048139225104936
133,0.610220276280331,0.0,0.3897797237196689,0.0,0.0
134,0.5118172694047385,0.0,0.0,0.48818273059526157,0.0
135,0.42291303583485257,0.0,0.0,0.5770869641651474,0.0
136,0.5950713981988944,0.0,0.0,0.4049286018011055,0.0
137,0.39360270069723385,0.0,0.0,0.6063972993027662,0.0
138,0.08446950220246625,0.0,0.0,0.9155304977975337,0.0
139,0.39326711034229184,0.0,0.0,0.14043946162715673,0.46629342803055146
140,0.0,0.6219775617278961,0.3780224382721039,0.0,0.0
141,0.3682177637611792,0.0,0.0,0.2905118989453209,0.3412703372934999
142,0.3712748929664704,0.273733723722491,0.3549913833110385,0.0,0.0
143,0.8168499417516726,0.0,0.18315005824832736,0.0,0.0
144,0.5425675317939597,0.07861729011734904,0.3788151780886913,0.0,0.0
145,0.0,0.0,0.0,1.0,0.0
146,0.0,0.0,0.0,1.0,0.0
147,0.36049983566127003,0.1763808190533119,0.36427281149515295,0.0988465337902651,0.0
148,0.5260638121705649,0.10057097319219092,0.37336521463724426,0.0,0.0
149,0.0,0.0,0.0,1.0,0.0
150,0.5446677110598046,0.0,0.0,0.4553322889401954,0.0
151,0.42378787980522303,0.0,0.0,0.0,0.5762121201947769
152,0.3766296875901942,0.0,0.0,0.08595425730386048,0.5374160551059454
153,0.609239216083331,0.0,0.30309190986554063,0.0876688740511283,0.0
154,0.0,0.3709069560010705,0.5616721782446095,0.0674208657543201,0.0
155,0.5103488114937207,0.0,0.0,0.48965118850627926,0.0
156,0.419415980047658,0.0,0.0,0.580584019952342,0.0
157,0.6703697417518402,0.0,0.0,0.32963025824815984,0.0
158,0.5018695233923923,0.1215086996245798,0.37662177698302785,0.0,0.0
159,0.5834225409110455,0.0,0.0,0.0,0.4165774590889546
160,0.5229159018574024,0.0,0.0,0.16760561235608737,0.3094784857865102
161,0.1013727275375736,0.0,0.20049569519769914,0.18129016016141028,0.516841417103317
162,0.8849242584874513,0.0,0.0,0.11507574151254861,0.0
163,0.32104506822186374,0.28655978888525374,0.39239514289288246,0.0,0.0
164,0.7134471142035635,0.0,0.08332737346572165,0.20322551233071479,0.0
165,0.6305508825868426,0.0,0.0,0.36944911741315745,0.0
166,0.37184161314718095,0.0,0.0,0.08350716269731014,0.5446512241555089
167,0.31518434337054535,0.0,0.0,0.0,0.6848156566294546
168,0.5976042471984784,0.0,0.0,0.40239575280152157,0.0
169,0.0,0.0,0.0,1.0,0.0
170,0.0,0.0,0.0,1.0,0.0
171,0.4167318161788464,0.0,0.0,0.0,0.5832681838211536
172,0.3563817625829925,0.0,0.0,0.6436182374170075,0.0
173,0.5107123719370593,0.0,0.0,0.48928762806294074,0.0
174,0.5570557059268382,0.0,0.0,0.44294429407316194,0.0
175,0.08208384116260965,0.7218731213436581,0.19604303749373217,0.0,0.0
176,0.5196978422588528,0.0,0.0,0.0,0.4803021577411472
177,0.0,0.9202157336837256,0.07978426631627444,0.0,0.0
178,0.8245511093083269,0.0,0.17544889069167302,0.0,0.0
179,0.7042355929720873,0.0,0.0,0.2957644070279127,0.0
180,0.5814898327267012,0.0,0.0,0.41851016727329876,0.0
181,0.4950052923961342,0.0,0.0,0.5049947076038657,0.0
182,0.5199586637344704,0.0,0.0,0.4800413362655297,0.0
183,0.44516594859709485,0.0,0.0,0.3695109605495599,0.18532309085334514
184,0.24627141170727582,0.08897978363756963,0.49003652498492284,0.1747122796702318,0.0
185,0.4902821140884421,0.0,0.0,0.41771586238393305,0.09200202352762472
186,0.4329983828597014,0.0,0.0,0.5670016171402986,0.0
187,0.7330927995225912,0.0,0.0,0.26690720047740885,0.0
188,0.0,0.0,0.0,1.0,0.0
189,0.4306238589740317,0.0,0.0,0.0,0.5693761410259683
190,0.3617645924023765,0.0,0.0,0.6382354075976235,0.0
191,0.4644508837577305,0.23384672805108428,0.3017023881911851,0.0,0.0
192,0.2347753979918943,0.0,0.0,0.23872679658256418,0.5264978054255415
193,0.44365571319894087,0.0,0.0,0.0,0.5563442868010591
194,0.60943944650777,0.0,0.0,0.39056055349222996,0.0
195,0.38786520645642025,0.0,0.0,0.5104375667194064,0.10169722682417329
196,0.6526905371292463,0.15975492598838995,0.1875545368823638,0.0,0.0
197,0.6379527518567166,0.0,0.07097568948929586,0.06792749044279155,0.22314406821119603
198,0.5723226136543652,0.0,0.0,0.42767738634563485,0.0
199,0.42682720091589144,0.0,0.0,0.285221617042917,0.28795118204119163
200,0.7807760593263626,0.0,0.0,0.21922394067363726,0.0
201,0.6363089180437507,0.0,0.0,0.1834807585612682,0.18021032339498108
202,0.32480095236088863,0.0,0.0,0.5895391239170855,0.08565992372202585
203,0.47307705239384346,0.0,0.0,0.5269229476061565,0.0
204,0.2992915981311875,0.0,0.0,0.7007084018688124,0.0
205,0.3897530424309156,0.0,0.0,0.6102469575690845,0.0
206,0.6932544529648585,0.08842939274977533,0.21831615428536605,0.0,0.0
207,0.3125503250475404,0.36813117381254584,0.3193185011399137,0.0,0.0
208,0.5765148241910232,0.0,0.0,0.0,0.4234851758089768
209,0.5212710650748428,0.21004376703416686,0.26868516789099045,0.0,0.0
210,0.2791063618190759,0.09523445900610725,0.5428898854867532,0.0827692936880636,0.0
211,0.15809497737648073,0.6945342835182133,0.147370739105306,0.0,0.0
212,0.3689992589697937,0.0,0.0,0.0,0.6310007410302063
213,0.45172933326709974,0.0,0.0,0.5482706667329004,0.0
214,0.6437021367309207,0.0,0.0,0.3562978632690794,0.0
215,0.0,0.0,0.0,1.0,0.0
216,0.18397271391187187,0.0,0.0,0.8160272860881281,0.0
217,0.6494005706693539,0.0,0.0,0.09126264523610997,0.2593367840945362
218,0.540813305494526,0.3515395730979393,0.10764712140753462,0.0,0.0
219,0.7179657175513398,0.0,0.0,0.2820342824486603,0.0
220,0.5420246782831082,0.0,0.0,0.0,0.45797532171689176
221,0.5088049002822715,0.0,0.0,0.2706128759866141,0.22058222373111433
222,0.42850518498554874,0.205177632575752,0.3663171824386993,0.0,0.0
223,0.2850163330551628,0.0,0.0,0.7149836669448371,0.0
224,0.5178803776932017,0.0,0.0,0.4821196223067983,0.0
225,0.5437247766618764,0.0,0.0,0.45627522333812365,0.0
226,0.345796350021646,0.0,0.0,0.654203649978354,0.0
227,0.7227119059979134,0.09428812455135066,0.18299996945073593,0.0,0.0
228,0.44841074176505646,0.0,0.0,0.5515892582349434,0.0
229,0.6619269066661281,0.0,0.0,0.3380730933338719,0.0
230,0.0,0.0,0.0,1.0,0.0
231,0.3278780963952499,0.0,0.0,0.6721219036047501,0.0
232,0.7178631531541367,0.09295119879330864,0.18918564805255458,0.0,0.0
233,0.19908976609648918,0.0,0.0,0.08484813709732975,0.716062096806181
234,0.3211948982494941,0.09507248119868368,0.48230439634906985,0.10142822420275224,0.0
235,0.655830776394419,0.0,0.25992961488015603,0.08423960872542513,0.0
236,0.5581120565705601,0.0,0.1747593093658271,0.2671286340636128,0.0
237,0.0,0.0,0.0,1.0,0.0
238,0.8049692964987994,0.0,0.0,0.19503070350120058,0.0
239,0.0,0.0,0.0,1.0,0.0
240,0.47419187277759606,0.0,0.0,0.0,0.525808127222404
241,0.4412160512222443,0.0,0.0,0.3763322557836142,0.18245169299414163
242,0.3182405527667551,0.4051213294028202,0.2766381178304248,0.0,0.0
243,0.6325433635486027,0.0,0.0,0.3674566364513973,0.0
244,0.28406475352788324,0.0,0.0,0.0,0.7159352464721167
245,0.6629165173719315,0.0,0.3370834826280685,0.0,0.0
246,0.44553059769938924,0.0,0.09653100742799454,0.45793839487261623,0.0
247,0.23080315993969072,0.0,0.0,0.7691968400603093,0.0
248,0.07969520307742213,0.0,0.0,0.5869878307131583,0.3333169662094196
249,0.3844096750277863,0.22394358885135313,0.39164673612086054,0.0,0.0
250,0.5851178009463185,0.0,0.3146723747924535,0.10020982426122797,0.0
251,0.4435847026742451,0.0,0.0,0.5564152973257549,0.0
252,0.2898432722321644,0.0,0.0,0.7101567277678356,0.0
253,0.5608851655392961,0.0,0.0,0.43911483446070393,0.0
254,0.0,0.0,0.0,1.0,0.0
255,0.4883452408676773,0.3120469264991304,0.19960783263319218,0.0,0.0
256,0.5278406332346615,0.0903470654384116,0.38181230132692695,0.0,0.0
257,0.27996742377445805,0.0,0.0,0.720032576225542,0.0
258,0.7300250055689191,0.0,0.0,0.0,0.26997499443108086
259,0.4309091201282359,0.0,0.5690908798717641,0.0,0.0
260,0.5760630689924799,0.0,0.07181031247093819,0.17543644239968278,0.176690176136899
261,0.8192892070528147,0.18071079294718526,0.0,0.0,0.0
262,0.36341987311178414,0.09622081663175742,0.3169201238790778,0.2234391863773805,0.0
263,0.6710884147719113,0.0,0.0,0.3289115852280887,0.0
264,0.35482723197281846,0.0,0.0,0.45048247252431717,0.1946902955028644
265,0.38214627096271947,0.0,0.0,0.5354754166619612,0.0823783123753194
266,0.4118455175373466,0.0,0.0,0.5881544824626534,0.0
267,0.6197245474032693,0.18707580219381117,0.1931996504029195,0.0,0.0
268,0.5651912216600626,0.0,0.0,0.35818045709292756,0.07662832124700976
269,0.0,0.0,0.0,0.9060659081726689,0.09393409182733126
270,0.31026647197643786,0.0,0.0,0.6897335280235622,0.0
271,0.370329748953796,0.0,0.0,0.629670251046204,0.0
272,0.5593360737170076,0.0,0.0,0.0,0.4406639262829925
273,0.49183634036227625,0.0,0.0,0.5081636596377237,0.0
274,0.0,0.0,0.0,0.0849910285027262,0.9150089714972739
275,0.4685293928396178,0.0,0.0,0.5314706071603822,0.0
276,0.47506725206020334,0.0,0.0,0.0997986194593285,0.42513412848046817
277,0.09573578894067906,0.0,0.0,0.9042642110593209,0.0
278,0.5505373214811897,0.0,0.0,0.0,0.4494626785188103
279,0.0,0.4071075212859656,0.5928924787140344,0.0,0.0
280,0.4113642228173625,0.0,0.5886357771826375,0.0,0.0
281,0.3733407484293245,0.0,0.0,0.2025433108395896,0.4241159407310858
282,0.7267112671614911,0.0,0.0,0.2732887328385088,0.0
283,0.607182144324737,0.20199006929235475,0.1908277863829082,0.0,0.0
284,0.260219712104712,0.0,0.0,0.40594901936709077,0.3338312685281972
285,0.5876565349555772,0.11422967506352244,0.2183650811000346,0.07974870888086577,0.0
286,0.3709929232840882,0.0,0.0,0.0,0.6290070767159118
287,0.439914239326957,0.0,0.560085760673043,0.0,0.0
288,0.37551323446792395,0.0,0.0,0.0,0.624486765532076
289,0.5042321834892993,0.0,0.0,0.19245938769540039,0.30330842881530024
290,0.6154792111302905,0.0,0.38452078886970964,0.0,0.0
291,0.569411792663018,0.16243112269797644,0.26815708463900545,0.0,0.0
292,0.5110825603987762,0.0,0.0,0.4889174396012239,0.0
293,0.40109345139782837,0.0,0.0,0.5147437513361033,0.08416279726606833
294,0.38301461414745164,0.0,0.0,0.3069271381124916,0.3100582477400567
295,0.6855432031716527,0.0,0.0,0.31445679682834726,0.0
296,0.5632270073423291,0.0,0.0,0.43677299265767094,0.0
297,0.3292123709978067,0.0,0.0,0.6707876290021934,0.0
298,0.5367060235530423,0.0,0.0,0.3694935601746053,0.09380041627235257
299,0.4642609184325066,0.0,0.0,0.5357390815674935,0.0
